polygon_area,district_name,sido
"MultiPolygon(((23.770983454051592 119.68782817340482,23.768664391844865 119.68897497103907,23.76827218555381 119.68967100960778,23.768610675903954 119.69043497571435,23.766189898417842 119.69161757537945,23.765141112080222 119.69212990813355,23.76352601640711 119.69291885898181,23.760317940876572 119.69448586893098,23.75801257508393 119.68874571581611,23.75863249722541 119.68844690965467,23.75872981712605 119.68840024707441,23.7591179456474 119.6882130652446,23.75916058844411 119.68819256964208,23.75953014102505 119.6880145383825,23.759605562490982 119.68797785667829,23.760370054112414 119.68761401775443,23.76043761155181 119.68757724317872,23.76119420178756 119.68721269869953,23.762050278931063 119.68680012118656,23.762792662612313 119.68644259941834,23.762792200483776 119.68644134966561,23.766761345872556 119.68452811490934,23.767113689364816 119.6843582679046,23.769150177770733 119.68337654938904,23.769442585296026 119.68408655798044,23.77031739813112 119.68621078720709,23.770983454051592 119.68782817340482),(23.770983454051592 119.68782817340482,23.77098394958948 119.68782792809058,23.770985339498466 119.68783271603883,23.770986593102837 119.68783507302734,23.770989238455083 119.68784221882923,23.770983454051592 119.68782817340482)))",건대입구,11
"MultiPolygon(((23.816446175027387 119.72322867754997,23.816398583411228 119.7235033538922,23.81642962855659 119.72387964852159,23.816441925287577 119.72395938916105,23.816664756517962 119.72451346554989,23.81631850888507 119.72472783642448,23.815649747114012 119.72509887386326,23.815687213178126 119.72532829427172,23.815279255393904 119.72521527389193,23.815088557041495 119.72606705804391,23.814932557727904 119.72601994197355,23.81493292567289 119.72601753343966,23.814824913061816 119.72598743094136,23.814794823287468 119.7260837361881,23.814594778581085 119.7260251414702,23.81457910758735 119.7260850458523,23.813574761941258 119.7257441714861,23.81352781234242 119.72572773013786,23.812587085498716 119.72540817784203,23.812553898112277 119.72539693468993,23.812224299605333 119.72528496021377,23.81214992549066 119.72525994929974,23.811525202127275 119.7250474699572,23.811162248934252 119.72492395918299,23.81084180613445 119.72481504057929,23.80984497585371 119.72447600106912,23.809436810245153 119.72426363225719,23.807578008449795 119.72360781063779,23.807470299195053 119.72357628420502,23.80546529436219 119.72298943329245,23.80569909062136 119.72228763274147,23.805926134261323 119.72160579753377,23.805930033714354 119.72159516792144,23.80599639884416 119.72139555298816,23.806268776748237 119.72058016027204,23.80643026309814 119.72009239363216,23.80650398194488 119.71990388773251,23.806726674232237 119.71920463797008,23.806972961598778 119.71846539469091,23.807166380534316 119.71788582952486,23.807225076575776 119.71770990149834,23.807458840709973 119.71700951857522,23.80762288006059 119.71707838625392,23.807892368960637 119.71719192179421,23.807892881000363 119.71719214181584,23.80809422482157 119.71727663004404,23.808323493891557 119.71737284854694,23.808426986705392 119.71741668658079,23.808677897596617 119.71752247581254,23.80892024414119 119.71762465406837,23.80892264197559 119.71762545563342,23.80892482064117 119.71762618351303,23.808929328390917 119.7176282683,23.808932888021666 119.71762992409319,23.809210212271278 119.71774646453338,23.809451387266222 119.71784786095157,23.80952618754709 119.7178789460155,23.80998866805742 119.71807185714952,23.810034994116588 119.7180911659794,23.81003533998417 119.71809131304397,23.810043538880265 119.71809472675388,23.81005946907459 119.71810134319003,23.81005995800189 119.7181015499686,23.809736319000432 119.71907324470163,23.80934699811245 119.72024842715165,23.809689238774414 119.72038579257321,23.80977118483312 119.72041525086678,23.810079369082203 119.7205364535021,23.810224090785248 119.72059469913242,23.81024371569362 119.72060108855526,23.81082782538854 119.72083080761251,23.810743457821832 119.72107005736251,23.81067190616048 119.72127734482284,23.81059282640823 119.72151075411017,23.811118560765024 119.72171721458928,23.810920743627474 119.72241973599927,23.81167163053238 119.72271757360694,23.811682176446475 119.72270826221546,23.8116823448593 119.7227083262695,23.81172735426872 119.7226683746518,23.812257296013655 119.72220047511529,23.8128489999269 119.72167803755937,23.81285058243947 119.72167664019983,23.812886625879667 119.72165039555279,23.81305888726574 119.72149750281689,23.81349956039365 119.72110362586176,23.81322532067725 119.7209977883717,23.813087658016777 119.72094521058776,23.81329816804061 119.72028597364256,23.81332261636422 119.7202646415267,23.81276562786483 119.72004132650454,23.812977529065073 119.71937021092104,23.81316196699456 119.71873018280426,23.815621256198583 119.719664352524,23.815631656597354 119.71975031897034,23.81572684592697 119.72053245135129,23.81764276416669 119.72130670171022,23.817705991573458 119.7213328704402,23.817725483027992 119.72134013052214,23.81759222328208 119.72168939870733,23.817551126682865 119.72179827969663,23.81746933675129 119.7220233388458,23.81737629049747 119.72226805457251,23.817275682630488 119.7225382857088,23.817216137232037 119.72269902827655,23.816994435456504 119.72329514755752,23.81674676467243 119.72326322411566,23.81646200612343 119.72323068772437,23.816446175027387 119.72322867754997)))",경희대,11
"MultiPolygon(((23.85979059229518 119.70450039272191,23.859712280942716 119.70508850410963,23.85978320813288 119.70551416044962,23.85978020660661 119.70553901304068,23.8597302325009 119.70595288045314,23.8596271211425 119.70639857338739,23.859478917075197 119.70641873211956,23.8592621025669 119.70645685084149,23.858903017109654 119.70652084008078,23.858603276654602 119.70646127174432,23.858435061051757 119.70677532528536,23.858405000627194 119.70683144582316,23.857921048342217 119.70789680125046,23.857848133949158 119.70793823756102,23.85780603346579 119.70794834103562,23.857873062972168 119.70810323215112,23.857879359450596 119.70812309876752,23.85798732114038 119.70876225446773,23.857972708709596 119.70987195828172,23.85796331182032 119.7105852897933,23.857935616257304 119.7111294762788,23.857927278433046 119.71114679983391,23.857922096972665 119.71123504027774,23.857917394336702 119.71139222522893,23.8579144795688 119.7114003528431,23.857916181010914 119.71151133431333,23.856964298497754 119.71054986911106,23.856830554420664 119.71036641597676,23.856809840308323 119.71033726180613,23.85671266492415 119.71042476444696,23.85658580875917 119.71048755024248,23.855934772361856 119.70940431735357,23.85608310613799 119.70926573693019,23.856051237479296 119.70921778683113,23.855759977894106 119.70876699985766,23.855683764006567 119.70864872959754,23.85530764920799 119.70812602367745,23.85509708017809 119.70783350260795,23.854697638241905 119.70727510789942,23.854513718419295 119.70705773906168,23.854582076707636 119.70685424243901,23.85396143617979 119.70623537520109,23.854109326920366 119.70610903126952,23.854122818607383 119.70610936203981,23.85421474164005 119.70598610152625,23.8542368795412 119.7060005099801,23.854325823516007 119.7059244465078,23.853779443679382 119.70556986302799,23.854248124421616 119.70477411909616,23.854594477749103 119.70452236261754,23.85501611843258 119.70493522817313,23.855229455552607 119.70505604186508,23.855587966389724 119.70536381870303,23.855682451963272 119.70546745186473,23.855799999333257 119.70530038004638,23.856348319601498 119.70575006179578,23.856359844345036 119.70573526252153,23.856798816797113 119.70517157870684,23.85701984727319 119.70486651796887,23.857029195694786 119.70485361410525,23.857269909444202 119.70417788469422,23.857276207779112 119.7041097151804,23.857274229882673 119.70410898323917,23.85729485053472 119.70378008997575,23.85730048523692 119.70353922223178,23.85748811562143 119.70354148239721,23.857496096355877 119.7035409744784,23.857829578344507 119.703543963163,23.857901345642457 119.7035825633047,23.85810247954346 119.70361571339689,23.85823410379389 119.70365032059031,23.85824813074576 119.70327827046756,23.858860620282027 119.70336638237232,23.85908130751526 119.70340027112447,23.85912547825183 119.70340712084948,23.85925436366222 119.70342302614002,23.859158612152946 119.70414108194106,23.859508928437265 119.7042015768524,23.85979059229518 119.70450039272191)))",공덕역,11
"MultiPolygon(((23.813273956601044 119.62525262512003,23.813173079235114 119.62561441390626,23.812954239666873 119.62627384461,23.812850714321133 119.62630940273176,23.81232201177471 119.62611089150225,23.81203055028313 119.62601862448666,23.811988038479043 119.62600131744635,23.811765501883478 119.62633580524447,23.811681211303895 119.62627430010636,23.811514934832527 119.6261523548908,23.81128661110469 119.62598511872478,23.811103113311784 119.62585638920119,23.810835497070183 119.62566919251518,23.81051015583181 119.62547363441527,23.810100970511655 119.62516468515231,23.80989615495067 119.62503615418296,23.80966801190946 119.62489209263856,23.809637198328485 119.62488316058452,23.809534452401667 119.624852777857,23.808963914325712 119.62462899131843,23.80853197124069 119.62435450469386,23.80765032176896 119.62366945122402,23.80687842572586 119.6229996785969,23.806988277934042 119.6234554161742,23.80710332153256 119.62392362103743,23.806899301243153 119.62388899277337,23.806387922469096 119.62375888834416,23.80629087138382 119.62372995864895,23.80518807166027 119.62309525146975,23.804574575573334 119.62274216315028,23.80403179197943 119.62242977368817,23.803726236034823 119.6223436260791,23.803433463135665 119.6222679268689,23.803244585711155 119.62196387118405,23.803379978930735 119.62175660056248,23.803423530744773 119.62169269877418,23.803496110507766 119.62157858883204,23.803605043499477 119.62140732474077,23.80372680955349 119.62119729953353,23.803242189043555 119.62084458899612,23.803043782278145 119.62047101423751,23.802564837157647 119.61995992810749,23.802538803865875 119.62001595392806,23.802200295972142 119.61966634247153,23.80203988147196 119.61972825641467,23.801973999457726 119.61967468436511,23.801983430867878 119.61944346157124,23.801968024974666 119.61940910404972,23.801939779702376 119.6193859707031,23.80190279048211 119.61942686390302,23.801816515149333 119.61933011548756,23.801786653660898 119.61907893449536,23.800456203054296 119.61796032160257,23.800454286267477 119.61794566186491,23.80043855992782 119.617945488317,23.800477628278077 119.61762262141879,23.800493340430663 119.61744699897726,23.80051649148575 119.61723632588203,23.800567745426502 119.61712982030672,23.800622742983546 119.61693034072601,23.799620857759326 119.61580500317848,23.799827075449834 119.61573463774235,23.799939558599625 119.61570327373335,23.800029488030155 119.61566556822449,23.800114989747126 119.6157684644646,23.800519327641247 119.61529379725117,23.801503361420714 119.61415796731018,23.801928866999127 119.61450882565833,23.803157995777948 119.6157221399874,23.80357502807928 119.61611043838629,23.80403406114766 119.61545093132662,23.80410130944438 119.61536124462016,23.80470857353139 119.61455135873985,23.80484583910385 119.614497077902,23.804980472220187 119.61457535400176,23.80504651572256 119.61461183146221,23.80510637384492 119.61467800291837,23.805197263387296 119.61477688207633,23.80525105068162 119.6148349169131,23.80533633595467 119.61491403732259,23.805344575731425 119.61492080938369,23.805352850397906 119.61492818993834,23.80578708237857 119.6152830108914,23.806003623244578 119.61546015621447,23.80612362459102 119.61555770864214,23.806153097316006 119.61558169744978,23.806248192308264 119.6156594327133,23.806566096868135 119.6159193056263,23.805547165509143 119.61795882361311,23.80588454856576 119.61828837932991,23.805844217020557 119.61834962781506,23.805577208072897 119.61895060977241,23.8055602923893 119.61918843780451,23.80608436898098 119.61954401020527,23.806601541976267 119.61987714886577,23.8067812710017 119.6194799540155,23.80776410372152 119.61998803028452,23.807850768606443 119.62011159931805,23.807907337944126 119.62023900071951,23.807828680666248 119.62043701646287,23.807971771010926 119.6204792211146,23.808130709454684 119.62057737214602,23.808192075055867 119.62049093037432,23.80838722838074 119.6204279207019,23.808482233326593 119.62073944943668,23.809223087399005 119.62047907538395,23.80936703169695 119.62054331846944,23.80938954252434 119.62106365868239,23.8094198970406 119.62114316880995,23.808891745319716 119.62145283905636,23.80940080772168 119.62165516239646,23.809935703047696 119.62189275277736,23.809863336524728 119.62198059509043,23.81009986886929 119.6220941984658,23.810206528846912 119.6221542129256,23.810284400767625 119.62204763875224,23.810420725013778 119.62210819212721,23.81125877994805 119.62252207158929,23.81273302780443 119.6231195048408,23.81330844274536 119.62339257282825,23.81324632037243 119.62358522585747,23.81312434300238 119.62397099181797,23.813249468462118 119.62402001948932,23.81359155569756 119.6241540613312,23.81341863730857 119.62479152737508,23.813375733667552 119.6249267732782,23.81332099260873 119.62511100434553,23.813273956601044 119.62525262512003)))",동대문,11
"MultiPolygon(((23.83976662033341 119.68091512194111,23.837062595444557 119.68117665346216,23.83705036326587 119.68117765300417,23.835737842634614 119.68128493784383,23.83573322485034 119.68128541646992,23.834648471821016 119.68139805384276,23.834641539001336 119.68139877456167,23.833201138004362 119.68151445340895,23.833184193174777 119.68151581413564,23.832702125592807 119.68158542506046,23.832656134829886 119.68159206605989,23.831218881251328 119.68172843163363,23.831184819073243 119.6817317476916,23.830557079041427 119.68179285539809,23.830702070774297 119.68064658495739,23.83088430027654 119.67955657341257,23.83088723974098 119.67953899120026,23.83097250423719 119.67916845296519,23.83098456713842 119.67916765491087,23.83097801691221 119.67872927531782,23.830956780827634 119.67844663055652,23.830956753055638 119.67844626243527,23.8309542550197 119.67841300166829,23.83095124110094 119.67832440884946,23.830949532108278 119.67827418739739,23.830843147330306 119.67739254728802,23.830833021552323 119.67739011412183,23.83082953554549 119.67736183654355,23.83074422270174 119.67735906606343,23.830739626282693 119.67735707978838,23.830707887341475 119.67716354600688,23.83070760518639 119.67701161711183,23.83070759996763 119.67700884347347,23.830523137868823 119.67609104098229,23.830401541332915 119.67550587584306,23.830388453734052 119.67543443997188,23.83037480304171 119.6753394874423,23.830331447565655 119.67503789637746,23.83032041740412 119.67498126379438,23.830264712940885 119.67468642507062,23.830154692638626 119.67392474779474,23.82991964777003 119.67278297449714,23.82972988438121 119.67143154312775,23.829698763132367 119.67054395061088,23.829698075100776 119.67052432507309,23.829431021351073 119.6703374594909,23.8293690009957 119.67004155761045,23.829343245033325 119.66994257506992,23.82923693484212 119.66952794776773,23.82913584675261 119.66913213043894,23.82897314163365 119.6684436860148,23.828801807417783 119.66742172051394,23.828713232883107 119.66715071780062,23.828712941395064 119.66714921237231,23.828557447147848 119.6666383822483,23.82843941053999 119.66625504967325,23.82833773239091 119.6659432506171,23.828271598541182 119.66573999081444,23.828010105711698 119.66482889669861,23.82765721817172 119.66384153458667,23.82801177561386 119.6637735590109,23.828256054966175 119.66374517090786,23.828456864413216 119.66371948142643,23.82991529852364 119.6635453788782,23.82994886673997 119.66354108403401,23.830362043441358 119.66348822268085,23.831369110603433 119.66336638529926,23.83136832088091 119.66335947534915,23.833935802799 119.6630309634845,23.83400649816856 119.66302060796613,23.83548200522556 119.66280448587555,23.835455894791234 119.663694902744,23.835456001117404 119.66369810353635,23.835447533420417 119.66369929076227,23.835447166266842 119.66369934223505,23.83546217954106 119.6638851870582,23.835483138435894 119.66451978551365,23.835571634608176 119.66538422679648,23.83557574269061 119.66544179548741,23.835619792523154 119.6660472994352,23.835649209539152 119.66646463921867,23.835699262011392 119.66735754725397,23.835759274499615 119.66842827505648,23.83592428950055 119.66870490615585,23.836011404667577 119.66888772473273,23.836086844245486 119.66909044783276,23.836200407930246 119.66951509835953,23.836269305942132 119.6697523276601,23.8362973960993 119.66986202340637,23.836303304426686 119.66985949050195,23.836512890400037 119.67034177274584,23.83669441595256 119.67086710833115,23.836838232728276 119.67126679008719,23.83691758530664 119.67149494930119,23.836811713431473 119.67160337655143,23.836965066295477 119.67196524133216,23.837500090003598 119.67326283603899,23.83797317445494 119.67443254277181,23.83794496505516 119.67452518183673,23.837952567116297 119.67454931203729,23.837946155146398 119.67455094921137,23.838055665489218 119.67487655608225,23.838314912726002 119.67569943785938,23.838474467437457 119.6760401251034,23.83851175233285 119.67612228204729,23.838512806173416 119.6761246032047,23.8385307348307 119.67616411379598,23.83853227449479 119.67616324216614,23.83894701409092 119.67695701423702,23.83904232428384 119.6771777380104,23.839052565613905 119.67720024956046,23.839339617926115 119.67781533662308,23.839514753294438 119.6781961602479,23.839955945848637 119.67915807182065,23.8400951588587 119.6794387475573,23.840195294731945 119.67962522607368,23.840443748928827 119.6801055924361,23.8407567623261 119.6806283955459,23.840878613907446 119.6808415612973,23.839789776533102 119.68091358991138,23.83976662033341 119.68091512194111)))",명동,11
"MultiPolygon(((23.82734544028591 119.65149838171386,23.827081482382138 119.6516644275049,23.82706938238193 119.65167104022545,23.82656595230954 119.6519207790472,23.82641350843377 119.65195672304849,23.825744545530988 119.65210442469696,23.82526209416785 119.65218808903356,23.825038625302962 119.65222874354343,23.824716299006372 119.64987365371123,23.82466911901187 119.64977353017946,23.824665771541422 119.6497594702089,23.824658076887957 119.64975009496962,23.824622942863698 119.64967553525311,23.82465617788952 119.64966857853695,23.82477581500055 119.64963989460107,23.824773132401713 119.64962460508386,23.824773595962643 119.64962445603923,23.82461848151415 119.64865166123408,23.824575968327835 119.64836017946136,23.8245184366651 119.64802425581844,23.824516823036085 119.64801413587028,23.82451670498015 119.64801414399524,23.824515832420634 119.6480090445877,23.824410093987854 119.64802032118848,23.82440721777324 119.64800707084919,23.82431372588844 119.64752882215484,23.824165708707834 119.64689444079373,23.824089701757607 119.64654428836373,23.823950093886708 119.64638565294973,23.82537383812833 119.64550330492023,23.825670947038127 119.64571606144533,23.826024352116782 119.64587342014458,23.826535257245837 119.64608490106275,23.826538953392596 119.64608586742284,23.826522903493164 119.64614674550168,23.8265077330672 119.6462042785093,23.82723051869692 119.64636487377294,23.82762760431312 119.64645309896837,23.827634268904493 119.64643609273617,23.82766471489839 119.64635838924683,23.827980323134792 119.64642810850113,23.828963279751182 119.64658242403105,23.829556278786274 119.64658438851083,23.8299277596425 119.65063862316279,23.828416168225004 119.65080350465436,23.828313964896534 119.65088778126375,23.828080826983747 119.65096782965392,23.827761658375042 119.65120857661829,23.82734544028591 119.65149838171386)))",사당,11
"MultiPolygon(((23.753621870924714 119.65104735033958,23.753677208474457 119.65205890025281,23.75368128761352 119.6521116868763,23.753688289501415 119.65219660163095,23.753463059103385 119.65223187398574,23.753324336769428 119.65225334416338,23.753266480056354 119.65226229852509,23.752978098150365 119.65228623586535,23.75252351055347 119.65230653854462,23.752351666231025 119.65232521649801,23.75230031612767 119.65233044049018,23.752255677458127 119.65233522162208,23.752161371588265 119.65235388619992,23.75200584784339 119.65238466781977,23.75188879991931 119.65235944623701,23.75170698032906 119.65232026827829,23.751637503722435 119.65232155318296,23.75152850732844 119.65232356902891,23.751442294690982 119.65232495849223,23.751736468418144 119.6530873181576,23.75173701410566 119.65325952021188,23.751737342312612 119.65336351577733,23.751827812595177 119.65411918496922,23.751739436207323 119.65412262074751,23.7514754297129 119.65413946047205,23.750730218578134 119.65418383270523,23.750402388179943 119.65420366879563,23.75009514033366 119.65422214742239,23.750056768002498 119.65401534574784,23.75005105236031 119.6539841765865,23.750006058451987 119.65374206009416,23.749996431018687 119.65369019047392,23.749990834921903 119.65366000968004,23.749981692396915 119.65360761843527,23.74997853636625 119.65359136250119,23.749917626064597 119.65326547212307,23.749914265754562 119.65324557013172,23.749572146394915 119.6533309934191,23.74921908400463 119.65328114921672,23.74902689334365 119.6532572625718,23.748958278445883 119.65274958683655,23.747413795133262 119.65279918179489,23.74608851092384 119.65280871444952,23.745860655951077 119.65281035330055,23.7455791235295 119.65281493212599,23.745266239269775 119.65282097305442,23.745104798004647 119.65282493396091,23.744712157611787 119.65283014666869,23.74412557048014 119.65284024867853,23.7441274418257 119.65287366347457,23.7435490845427 119.65285029068245,23.743544341496687 119.65252497409347,23.742181929371977 119.65253389724684,23.74217095271673 119.65255840441252,23.74204621392434 119.65287702810653,23.741844412186357 119.65344343733727,23.7416298686336 119.6540430063127,23.74040799367061 119.65357431149171,23.740713095717535 119.65224617674588,23.74076229405088 119.65175150229865,23.74077153088907 119.65112503419215,23.740501693251588 119.65111222516796,23.739976510992193 119.65118139348718,23.739407056710633 119.65125682835821,23.73936557377058 119.65230045143389,23.738558857399745 119.65222874648867,23.738274782813786 119.65222800220735,23.73820716870588 119.65226356724698,23.738034844766034 119.65243410077476,23.737684766559045 119.65255783996378,23.737425435400873 119.6518560592855,23.737093227318283 119.65081519315562,23.737801750498786 119.65039642148047,23.73947010622489 119.65013738909092,23.73894143058619 119.64863571028683,23.738768257894037 119.64830995554294,23.738781361294116 119.64690053051048,23.739004784671597 119.64700100541856,23.73914109939092 119.64666881778902,23.739728151756015 119.64650683245908,23.74035275548594 119.64633382509814,23.74036822807614 119.64640231724769,23.74049780635729 119.64697913032046,23.740540854423013 119.647567155959,23.741007713661556 119.647544217701,23.741565734338952 119.64788599816222,23.741712290976224 119.6480171688481,23.74172826168345 119.6480417236854,23.742082435826653 119.64787915399002,23.742314917687743 119.64777244161318,23.742380530772092 119.64774127353387,23.742476523194696 119.6477513915783,23.74286824925444 119.64777000642347,23.742881029167364 119.64865944966502,23.74262021604301 119.64899377951629,23.742515488494092 119.64932876752968,23.742435519691266 119.64958467510395,23.742436948493808 119.64961019120543,23.742520225007166 119.64964338247496,23.7426901426454 119.64976114708665,23.74289188625084 119.64961487800882,23.74310538984706 119.64945807505336,23.743336274774464 119.64973185245687,23.74348858063948 119.64980532679172,23.74369581285927 119.64949648930681,23.744267417186197 119.64949955936444,23.74467777587783 119.64946999269165,23.744678447289445 119.64944189830295,23.74500359920204 119.64943442802566,23.745264451129376 119.64942145258142,23.745261342751885 119.65006743467262,23.745815085432124 119.65007229628985,23.746842435853203 119.65005438484533,23.747510331967433 119.65003279342731,23.747509911261396 119.64924372644543,23.74749148702029 119.64887479028201,23.74749609468473 119.64857628926723,23.747499937135917 119.64834430800911,23.74750047581774 119.6481936493944,23.747488356781897 119.6476968479124,23.748032439899262 119.64770965236893,23.748177117434548 119.64804767664972,23.74826264405679 119.64823167332459,23.748277903787304 119.64826359363914,23.748360989644247 119.64844409226636,23.74908603367592 119.64830040547503,23.749813792593077 119.6485286692058,23.750041840133512 119.64860857741233,23.750046381823793 119.64860949584534,23.750352332459002 119.64869758485179,23.751024116757275 119.64890829423265,23.752098521243454 119.64934949891021,23.75282465038582 119.64939515114048,23.752837645237104 119.6493969723819,23.753039255064714 119.6494086432116,23.753516101176118 119.64946370436849,23.75398820130702 119.64951420078012,23.753913621523964 119.6496057309681,23.753795870844893 119.64988855542923,23.753736308615164 119.6499876301085,23.753675538378207 119.65014532808111,23.75365128183529 119.65020833177539,23.753583597207783 119.65034777697156,23.753621870924714 119.65104735033958)))",남대문,11
"MultiPolygon(((23.823735497608364 119.64080879695722,23.823838649114613 119.64117963785225,23.823972508832256 119.6415918757683,23.824413360089785 119.64253592041139,23.82502017312979 119.64475806015021,23.825232023242023 119.64518409718669,23.82535735564502 119.6454282117273,23.825303925330875 119.64546626172685,23.824875622316707 119.6457683837284,23.82425523373192 119.64611976913268,23.824116842201093 119.6461997970604,23.823926434011653 119.6463075023687,23.82378383718582 119.64612209525913,23.82377166468256 119.64610659254247,23.8237624333977 119.64609072338128,23.823641084017538 119.64594029414303,23.823383133284164 119.64561178682341,23.823178199828323 119.64519686282942,23.823054563717008 119.64490358043949,23.822947163558936 119.64460587711409,23.822927038943604 119.64454741576745,23.82279133415778 119.64417018776024,23.82273288652836 119.64405945866541,23.822719410676143 119.64402118281176,23.822650477373653 119.64374884314535,23.822610333819043 119.6436683865211,23.822456559289105 119.64350174946777,23.822417880626514 119.64345485067493,23.82240087546557 119.6434414080185,23.822347620698622 119.6433836998954,23.822107200899175 119.64320609991786,23.82204608272324 119.64316095312752,23.821998863266646 119.64312362751716,23.821682343930302 119.64281918148254,23.821508293736848 119.64267063230871,23.821401208850276 119.6425713222265,23.82080412812601 119.64165314592178,23.82080398263459 119.64165316156733,23.820095626521027 119.64173118488546,23.81988949721939 119.64186885415006,23.819353733530207 119.64222987996355,23.818766455706093 119.6419279191212,23.818579191363774 119.64189385871875,23.818397812907236 119.64194228360022,23.818392201313696 119.64194229385922,23.81837221905682 119.6419491169714,23.81827015703742 119.64197636606359,23.817313234161247 119.64201094301757,23.817088385382913 119.64201481866525,23.81685848189683 119.64201909796661,23.816652799727727 119.64202233213753,23.816717282449225 119.64149055164108,23.816746015259074 119.64124068564166,23.816771276832668 119.64092905820468,23.816777602979908 119.6407265401939,23.81678146466673 119.64060293441972,23.816804122202942 119.64024498977057,23.816832117134794 119.64017354164595,23.81692881417671 119.63992676045073,23.81690368791277 119.63992842846457,23.816261194504026 119.63997109054138,23.81625800666645 119.63997109251144,23.816256999777224 119.63992600147425,23.81614507491791 119.63991207899943,23.815976125800976 119.63994221018936,23.815538929326692 119.63995354591123,23.815464939380245 119.63995540813302,23.815159492677843 119.63997385824473,23.815015175348513 119.63998282941647,23.814924711193274 119.63998830418954,23.814466199483604 119.63999728747937,23.814457448759352 119.63999770649845,23.814441149333124 119.63999653722718,23.814372128974018 119.64000179632508,23.81362806174906 119.64003745076934,23.813618496239513 119.63998460288867,23.813588933211403 119.63980610385346,23.813588175324053 119.63978105445592,23.813584784681435 119.63978105699239,23.81358409694997 119.63977690489182,23.81355555750339 119.63850804395422,23.813536079693428 119.63834301426054,23.813473891877777 119.63781610164483,23.81485315504028 119.63800345408434,23.81706080908423 119.63813668958117,23.817068732287762 119.63826927684826,23.817276229680942 119.63826586781686,23.81729863486773 119.63826499166402,23.817322190979336 119.63826464668526,23.817389298372255 119.63826018976111,23.817377366358837 119.63815579269709,23.817488145257485 119.63816247792785,23.81748877100691 119.63817243548424,23.817551338291686 119.63816705863196,23.817557880595306 119.6381664542727,23.817598707017627 119.63816828952731,23.819629605526558 119.63825962398762,23.820986063656044 119.63753410653857,23.821005018253572 119.63753556307374,23.82129325619103 119.63747065231361,23.8216369051443 119.63739290841747,23.82265054532667 119.63716374437922,23.822765510869548 119.63735249969301,23.82305225289812 119.63916023449809,23.823100610154054 119.63943873577003,23.823132984007017 119.6395142189245,23.823664312208265 119.64042685442273,23.823735497608364 119.64080879695722)))",성신여대,11
